,pathway_name,source,n_genes,mean_AD,mean_Ctrl,diff
GO:2001252,positive regulation of chromosome organization,GO:BP,4,-0.2000449012226039,-0.15000062930821814,-0.05004427191438576
GO:0007179,transforming growth factor beta receptor signaling pathway,GO:BP,5,-0.10351219790998327,-0.05347711427618081,-0.05003508363380246
GO:1902679,negative regulation of RNA biosynthetic process,GO:BP,10,-0.041320859868485584,0.00868225059511729,-0.050003110463602875
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,GO:BP,10,-0.041320859868485584,0.00868225059511729,-0.050003110463602875
GO:0051253,negative regulation of RNA metabolic process,GO:BP,10,-0.041320859868485584,0.00868225059511729,-0.050003110463602875
GO:0140993,histone modifying activity,GO:MF,3,0.002434461826217482,0.05242671234949361,-0.049992250523276126
KEGG:04218,Cellular senescence,KEGG,3,0.0001540564797688321,0.050125350047917606,-0.04997129356814877
GO:0016241,regulation of macroautophagy,GO:BP,3,0.002360286983964287,0.052289907970824404,-0.049929620986860115
GO:0051924,regulation of calcium ion transport,GO:BP,4,-0.43776731496696764,-0.38784563532601,-0.04992167964095762
GO:0071478,cellular response to radiation,GO:BP,4,0.002716638886105645,0.05249709117083891,-0.04978045228473326
GO:0048562,embryonic organ morphogenesis,GO:BP,5,0.21726414771747402,0.26695971449604505,-0.04969556677857104
GO:0051592,response to calcium ion,GO:BP,5,-0.3997784434454342,-0.449362444531855,0.049584001086420804
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:BP,5,-0.023571598515595815,0.025944974496351813,-0.04951657301194763
GO:0031023,microtubule organizing center organization,GO:BP,5,0.05229863704645804,0.10179857831786339,-0.04949994127140535
WP:WP382,MAPK signaling,WP,4,-0.41053958948341407,-0.3610660266666576,-0.04947356281675647
GO:1903318,negative regulation of protein maturation,GO:BP,3,-0.18968399781525802,-0.14038039102228955,-0.04930360679296847
GO:0010955,negative regulation of protein processing,GO:BP,3,-0.18968399781525802,-0.14038039102228955,-0.04930360679296847
GO:0010757,negative regulation of plasminogen activation,GO:BP,3,-0.18968399781525802,-0.14038039102228955,-0.04930360679296847
GO:0042306,regulation of protein import into nucleus,GO:BP,3,0.11027416055849085,0.060971941680561026,0.04930221887792982
GO:0046822,regulation of nucleocytoplasmic transport,GO:BP,3,0.11027416055849085,0.060971941680561026,0.04930221887792982
GO:0033157,regulation of intracellular protein transport,GO:BP,3,0.11027416055849085,0.060971941680561026,0.04930221887792982
GO:0010212,response to ionizing radiation,GO:BP,4,-0.014731149795752518,0.03440330418370467,-0.04913445397945719
KEGG:04975,Fat digestion and absorption,KEGG,3,0.26881669183102325,0.3179428707896851,-0.04912617895866184
GO:1900180,regulation of protein localization to nucleus,GO:BP,5,0.10873843214245253,0.059736411119034126,0.049002021023418406
REAC:R-HSA-69278,"Cell Cycle, Mitotic",REAC,11,-0.32153501909396165,-0.3703681063118948,0.04883308721793317
GO:0055013,cardiac muscle cell development,GO:BP,4,-0.29852138227989733,-0.34734378065264865,0.04882239837275132
GO:0055006,cardiac cell development,GO:BP,4,-0.29852138227989733,-0.34734378065264865,0.04882239837275132
WP:WP5530,MAPK signaling and ARTD family members,WP,3,-0.3421292102092548,-0.2933723629566112,-0.04875684725264362
GO:2001242,regulation of intrinsic apoptotic signaling pathway,GO:BP,4,-0.0160745641479924,0.03268223032258379,-0.048756794470576195
GO:0015980,energy derivation by oxidation of organic compounds,GO:BP,3,-0.04869632589891846,0.0,-0.04869632589891846
GO:0032386,regulation of intracellular transport,GO:BP,4,0.09290771294611647,0.044308853119826866,0.0485988598262896
GO:0046651,lymphocyte proliferation,GO:BP,4,-0.362886398330977,-0.411384221279945,0.048497822948967984
GO:0051640,organelle localization,GO:BP,6,-0.03570113104292838,0.012777370695502019,-0.0484785017384304
WP:WP3644,NAD metabolism,WP,3,-0.02237920207414141,0.02592285095685516,-0.048302053030996564
GO:0007623,circadian rhythm,GO:BP,3,-0.02237920207414141,0.02592285095685516,-0.048302053030996564
GO:0051287,NAD binding,GO:MF,3,-0.02237920207414141,0.02592285095685516,-0.048302053030996564
GO:0003712,transcription coregulator activity,GO:MF,4,-0.02280829364083116,0.02536592187817118,-0.04817421551900234
GO:0031507,heterochromatin formation,GO:BP,3,-0.022062032220401828,0.02592285095685516,-0.047984883177256986
GO:0140719,constitutive heterochromatin formation,GO:BP,3,-0.022062032220401828,0.02592285095685516,-0.047984883177256986
GO:0050873,brown fat cell differentiation,GO:BP,3,0.019226374879523393,0.06712702531710311,-0.047900650437579725
REAC:R-HSA-8856828,Clathrin-mediated endocytosis,REAC,6,-0.2659522418744712,-0.3137588349330513,0.047806593058580094
WP:WP5352,10q11 21q11 23 copy number variation syndrome,WP,3,-0.021853319157405772,0.02592285095685516,-0.04777617011426093
GO:0072594,establishment of protein localization to organelle,GO:BP,8,0.10782842763908643,0.06018001770890726,0.047648409930179166
GO:0104004,cellular response to environmental stimulus,GO:BP,6,0.001409303269773681,0.04905161022787998,-0.0476423069581063
GO:0071214,cellular response to abiotic stimulus,GO:BP,6,0.001409303269773681,0.04905161022787998,-0.0476423069581063
REAC:R-HSA-5668914,Diseases of metabolism,REAC,7,-0.29138714951266337,-0.33900510123551153,0.04761795172284816
GO:0043123,positive regulation of canonical NF-kappaB signal transduction,GO:BP,4,-0.047601549263244995,0.0,-0.047601549263244995
GO:0042393,histone binding,GO:MF,3,0.002434461826217482,0.04996285205057778,-0.0475283902243603
GO:0009914,hormone transport,GO:BP,7,0.17820098906882484,0.13075538091528321,0.047445608153541624
GO:1903115,regulation of actin filament-based movement,GO:BP,3,-0.3423030978398988,-0.3897100370370694,0.047406939197170594
GO:0030522,intracellular receptor signaling pathway,GO:BP,5,0.004341153383813237,0.051653325188100466,-0.04731217180428723
GO:0006913,nucleocytoplasmic transport,GO:BP,4,0.10824857921364497,0.060971941680561026,0.04727663753308395
GO:0051169,nuclear transport,GO:BP,4,0.10824857921364497,0.060971941680561026,0.04727663753308395
GO:0051170,import into nucleus,GO:BP,4,0.10824857921364497,0.060971941680561026,0.04727663753308395
GO:0006606,protein import into nucleus,GO:BP,4,0.10824857921364497,0.060971941680561026,0.04727663753308395
GO:0032637,interleukin-8 production,GO:BP,5,-0.1537256108808825,-0.20099032333908076,0.04726471245819827
GO:0032677,regulation of interleukin-8 production,GO:BP,5,-0.1537256108808825,-0.20099032333908076,0.04726471245819827
GO:0003714,transcription corepressor activity,GO:MF,3,-0.021870640594030065,0.02536592187817118,-0.047236562472201246
WP:WP3645,NAD biosynthetic pathways,WP,4,-0.021168319755463613,0.02592285095685516,-0.047091170712318775
GO:0034504,protein localization to nucleus,GO:BP,6,0.10671285079760666,0.059736411119034126,0.04697643967857253
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:BP,5,-0.3713690242463663,-0.4183044216273705,0.04693539738100422
GO:0051781,positive regulation of cell division,GO:BP,3,-0.04977618023925072,-0.0028482387852149836,-0.04692794145403573
GO:0051302,regulation of cell division,GO:BP,3,-0.04977618023925072,-0.0028482387852149836,-0.04692794145403573
GO:0030855,epithelial cell differentiation,GO:BP,9,-0.3745337453715684,-0.42142644584620664,0.04689270047463823
GO:0019904,protein domain specific binding,GO:MF,10,-0.00791389863561542,0.03890113281815978,-0.046815031453775205
GO:0010812,negative regulation of cell-substrate adhesion,GO:BP,3,0.08220183661811672,0.035469337115079,0.046732499503037726
GO:0023061,signal release,GO:BP,6,0.17820098906882484,0.13154769867550725,0.04665329039331759
GO:0046879,hormone secretion,GO:BP,6,0.17820098906882484,0.13154769867550725,0.04665329039331759
GO:0046883,regulation of hormone secretion,GO:BP,6,0.17820098906882484,0.13154769867550725,0.04665329039331759
GO:0140861,DNA repair-dependent chromatin remodeling,GO:BP,3,-0.020659758275352266,0.02592285095685516,-0.046582609232207424
GO:0034599,cellular response to oxidative stress,GO:BP,7,0.17005663882137179,0.21662292617314552,-0.04656628735177373
GO:0062197,cellular response to chemical stress,GO:BP,7,0.17005663882137179,0.21662292617314552,-0.04656628735177373
GO:0008643,carbohydrate transport,GO:BP,3,-0.1394319556590829,-0.09290277528509241,-0.04652918037399048
GO:0034219,carbohydrate transmembrane transport,GO:BP,3,-0.1394319556590829,-0.09290277528509241,-0.04652918037399048
GO:0015749,monosaccharide transmembrane transport,GO:BP,3,-0.1394319556590829,-0.09290277528509241,-0.04652918037399048
GO:0008645,hexose transmembrane transport,GO:BP,3,-0.1394319556590829,-0.09290277528509241,-0.04652918037399048
GO:1904659,D-glucose transmembrane transport,GO:BP,3,-0.1394319556590829,-0.09290277528509241,-0.04652918037399048
GO:0051402,neuron apoptotic process,GO:BP,7,-0.016279531790144994,0.030212364425888493,-0.04649189621603349
WP:WP75,Toll like receptor signaling,WP,3,-0.22480301336576045,-0.17832139303030675,-0.046481620335453694
KEGG:04620,Toll-like receptor signaling pathway,KEGG,3,-0.22480301336576045,-0.17832139303030675,-0.046481620335453694
GO:0005730,nucleolus,GO:CC,10,-0.012804451133429831,0.033667819491314685,-0.046472270624744516
REAC:R-HSA-199991,Membrane Trafficking,REAC,13,-0.2674907574057973,-0.31394908970042223,0.04645833229462493
WP:WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,WP,3,-0.021870640594030065,0.024528706973313726,-0.04639934756734379
GO:0004713,protein tyrosine kinase activity,GO:MF,4,-0.4139581482823478,-0.3675644534831288,-0.04639369479921901
GO:0002064,epithelial cell development,GO:BP,3,-0.3863251082172191,-0.43268352695547485,0.04635841873825575
WP:WP4673,Male infertility,WP,5,-0.022184448576688453,0.024107894467735248,-0.0462923430444237
GO:0043687,post-translational protein modification,GO:BP,11,-0.020274147500586953,0.025944974496351813,-0.04621912199693877
GO:0008652,amino acid biosynthetic process,GO:BP,3,0.24286182207685098,0.28905793091848075,-0.04619610884162978
GO:0045598,regulation of fat cell differentiation,GO:BP,3,-0.009536578722499755,0.03664538737619628,-0.04618196609869603
GO:0140640,"catalytic activity, acting on a nucleic acid",GO:MF,8,-0.02857367689847216,-0.0747175231878144,0.04614384628934223
GO:0106310,protein serine kinase activity,GO:MF,3,-0.33951326206795607,-0.2933723629566112,-0.04614089911134489
GO:0005759,mitochondrial matrix,GO:CC,4,-0.08131810844960737,-0.035256410256410256,-0.04606169819319711
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,GO:BP,8,-0.12258161361514268,-0.07664040836478109,-0.04594120525036159
GO:0034614,cellular response to reactive oxygen species,GO:BP,5,0.1858214944628926,0.2315788861137286,-0.045757391650836005
GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:BP,7,-0.12228564142524734,-0.07664040836478109,-0.04564523306046625
GO:0090398,cellular senescence,GO:BP,4,-0.048780160433640356,-0.0032197168827710217,-0.045560443550869335
GO:0045444,fat cell differentiation,GO:BP,5,-0.023763926363707527,0.021779752334367262,-0.04554367869807479
GO:0032886,regulation of microtubule-based process,GO:BP,5,-0.07903047294707259,-0.033502162961449214,-0.04552830998562338
GO:0050670,regulation of lymphocyte proliferation,GO:BP,3,-0.357682262493413,-0.40300559589758,0.045323333404167
GO:0050671,positive regulation of lymphocyte proliferation,GO:BP,3,-0.357682262493413,-0.40300559589758,0.045323333404167
GO:0070665,positive regulation of leukocyte proliferation,GO:BP,3,-0.357682262493413,-0.40300559589758,0.045323333404167
GO:0032946,positive regulation of mononuclear cell proliferation,GO:BP,3,-0.357682262493413,-0.40300559589758,0.045323333404167
GO:0045814,"negative regulation of gene expression, epigenetic",GO:BP,4,-0.022062032220401828,0.02323944154298601,-0.045301473763387834
GO:0000792,heterochromatin,GO:CC,3,-0.021870640594030065,0.02323944154298601,-0.045110082137016075
GO:0097193,intrinsic apoptotic signaling pathway,GO:BP,6,0.03364586728058399,0.07871357684157244,-0.045067709560988455
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,GO:BP,7,-0.12158229290916378,-0.07664040836478109,-0.04494188454438269
GO:0006091,generation of precursor metabolites and energy,GO:BP,4,-0.15150141028174827,-0.10662678416271099,-0.04487462611903728
GO:0048568,embryonic organ development,GO:BP,7,0.3531490825081201,0.39801440395004306,-0.044865321441922956
GO:0009411,response to UV,GO:BP,7,-0.03800929780075581,0.00684272465012206,-0.044852022450877875
GO:0043565,sequence-specific DNA binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0000987,cis-regulatory region sequence-specific DNA binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:1990837,sequence-specific double-stranded DNA binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0001067,transcription regulatory region nucleic acid binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0000976,transcription cis-regulatory region binding,GO:MF,3,0.025823710096582336,0.07066075064570412,-0.044837040549121784
GO:0009416,response to light stimulus,GO:BP,8,-0.03794241665920546,0.00684272465012206,-0.04478514130932752
GO:0045017,glycerolipid biosynthetic process,GO:BP,6,-0.0742502191894126,-0.029553847744654377,-0.04469637144475823
GO:0071636,positive regulation of transforming growth factor beta production,GO:BP,3,-0.17718807380924642,-0.13253904567040944,-0.04464902813883698
GO:0003690,double-stranded DNA binding,GO:MF,4,0.025823710096582336,0.07041986748639152,-0.04459615738980918
GO:0048872,homeostasis of number of cells,GO:BP,6,-0.011454331930779455,0.032962328863970214,-0.044416660794749666
GO:0000287,magnesium ion binding,GO:MF,4,-0.04716541020741107,-0.0027986241400875544,-0.04436678606732352
REAC:R-HSA-1280215,Cytokine Signaling in Immune system,REAC,9,-0.11210662684362087,-0.06784456125864827,-0.0442620655849726
GO:2001234,negative regulation of apoptotic signaling pathway,GO:BP,8,-0.10555878783408305,-0.061328037963729085,-0.04423074987035397
GO:2000772,regulation of cellular senescence,GO:BP,3,-0.048309485300610897,-0.004151125028417491,-0.04415836027219341
GO:0046622,positive regulation of organ growth,GO:BP,3,-0.03432722749758178,0.009756097560975611,-0.044083325058557395
GO:0002251,organ or tissue specific immune response,GO:BP,3,0.2819216755531907,0.32581430706278597,-0.04389263150959527
GO:0002385,mucosal immune response,GO:BP,3,0.2819216755531907,0.32581430706278597,-0.04389263150959527
GO:0032720,negative regulation of tumor necrosis factor production,GO:BP,4,-0.34219332700163807,-0.3860699369033612,0.04387660990172315
GO:1903556,negative regulation of tumor necrosis factor superfamily cytokine production,GO:BP,4,-0.34219332700163807,-0.3860699369033612,0.04387660990172315
GO:0140110,transcription regulator activity,GO:MF,7,-0.0028960174574177845,0.04097485274949818,-0.04387087020691596
GO:0030175,filopodium,GO:CC,5,-0.35461062251710723,-0.3984373916146705,0.04382676909756328
GO:0004672,protein kinase activity,GO:MF,8,-0.41339154999363875,-0.36970409159807793,-0.04368745839556082
GO:0031032,actomyosin structure organization,GO:BP,6,-0.2329831749491044,-0.189305202096462,-0.04367797285264238
WP:WP5109,Familial hyperlipidemia type 2,WP,5,0.21921050139260018,0.26280846990986284,-0.043597968517262664
GO:0050729,positive regulation of inflammatory response,GO:BP,3,0.23933162168133676,0.1957962892422377,0.04353533243909907
GO:0055085,transmembrane transport,GO:BP,17,-0.23332654377653092,-0.18990881826104905,-0.04341772551548187
REAC:R-HSA-166662,Lectin pathway of complement activation,REAC,4,-0.20756536261016603,-0.16417345005393186,-0.043391912556234175
GO:0009314,response to radiation,GO:BP,9,-0.036517189877356734,0.00684272465012206,-0.043359914527478796
REAC:R-HSA-446203,Asparagine N-linked glycosylation,REAC,4,-0.02738730548963616,-0.07073170731707316,0.043344401827437005
GO:0008016,regulation of heart contraction,GO:BP,3,0.26409208070877754,0.22077613663262352,0.04331594407615402
