pathway_id,pathway_name,source,n_genes,mean_AD,mean_Control,diff,p_value,effect_size,abs_effect,direction,q_value,significant_fdr,significant,neg_log10_p
GO:0005667,transcription regulator complex,GO:CC,3,0.2,0.1537,0.0463,0.5463285628800684,-0.135,0.135,↑ in AD,0.969330296716226,False,False,0.2625460933222708
WP:WP1982,Sterol regulatory element binding proteins SREBP signaling,WP,3,-0.022,-0.0442,0.0222,0.5465518255292992,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2623686507787807
GO:0031625,ubiquitin protein ligase binding,GO:MF,4,-0.175,-0.1443,-0.0307,0.5505550691432988,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.2591992343145537
GO:0001836,release of cytochrome c from mitochondria,GO:BP,3,0.2483,0.1378,0.1105,0.55101045311659,-0.14,0.14,↑ in AD,0.969330296716226,False,False,0.25884016215040684
REAC:R-HSA-166786,Creation of C4 and C2 activators,REAC,9,-0.0134,0.0119,-0.0253,0.5525650758117651,0.14,0.14,↓ in AD,0.969330296716226,False,False,0.2576165675945763
KEGG:05146,Amoebiasis,KEGG,6,-0.0041,-0.0082,0.0041,0.5525650758117651,-0.14,0.14,↑ in AD,0.969330296716226,False,False,0.2576165675945763
KEGG:04145,Phagosome,KEGG,9,-0.1983,-0.1712,-0.0271,0.5525650758117651,0.14,0.14,↓ in AD,0.969330296716226,False,False,0.2576165675945763
GO:0034329,cell junction assembly,GO:BP,13,0.004,-0.0167,0.0207,0.5525650758117651,-0.14,0.14,↑ in AD,0.969330296716226,False,False,0.2576165675945763
GO:0005739,mitochondrion,GO:CC,21,0.1061,0.1116,-0.0055,0.5525650758117651,0.14,0.14,↓ in AD,0.969330296716226,False,False,0.2576165675945763
GO:0030139,endocytic vesicle,GO:CC,15,0.2545,0.2652,-0.0108,0.5525650758117651,0.14,0.14,↓ in AD,0.969330296716226,False,False,0.2576165675945763
REAC:R-HSA-9035034,RHOF GTPase cycle,REAC,3,-0.0954,-0.1605,0.0652,0.5566958999652567,-0.13,0.13,↑ in AD,0.969330296716226,False,False,0.25438197723630157
REAC:R-HSA-1266738,Developmental Biology,REAC,14,-0.1678,-0.2049,0.0371,0.5637072817625186,-0.135,0.135,↑ in AD,0.969330296716226,False,False,0.248946355087822
GO:0045055,regulated exocytosis,GO:BP,3,-0.0681,-0.1218,0.0536,0.5719785190648886,-0.105,0.105,↑ in AD,0.969330296716226,False,False,0.2426202810439712
GO:0070663,regulation of leukocyte proliferation,GO:BP,5,-0.1534,-0.1219,-0.0315,0.5728226449924814,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.24197982170424626
GO:0009925,basal plasma membrane,GO:CC,4,-0.0428,-0.0598,0.017,0.5766365295200134,-0.08,0.08,↑ in AD,0.969330296716226,False,False,0.23909784882527696
GO:0071466,cellular response to xenobiotic stimulus,GO:BP,3,-0.0443,-0.0588,0.0145,0.5766365295200134,-0.08,0.08,↑ in AD,0.969330296716226,False,False,0.23909784882527696
GO:0043268,positive regulation of potassium ion transport,GO:BP,4,-0.0425,-0.038,-0.0045,0.5766365295200134,-0.08,0.08,↓ in AD,0.969330296716226,False,False,0.23909784882527696
GO:0019866,organelle inner membrane,GO:CC,5,-0.0186,-0.0398,0.0213,0.5819723527332292,-0.11,0.11,↑ in AD,0.969330296716226,False,False,0.23509764651952428
GO:2000026,regulation of multicellular organismal development,GO:BP,32,0.0449,0.0313,0.0136,0.5823696629652255,-0.13,0.13,↑ in AD,0.969330296716226,False,False,0.23480125654865588
GO:1905953,negative regulation of lipid localization,GO:BP,6,0.0285,0.039,-0.0105,0.5823696629652255,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
GO:1902494,catalytic complex,GO:CC,18,0.176,0.1892,-0.0133,0.5823696629652255,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
WP:WP2882,Nuclear receptors meta pathway,WP,7,0.2022,0.2204,-0.0182,0.5823696629652255,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
GO:0003002,regionalization,GO:BP,3,0.0658,0.0846,-0.0188,0.5823696629652255,-0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
WP:WP3584,MECP2 and associated Rett syndrome,WP,5,0.0157,0.0487,-0.033,0.5823696629652255,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
GO:0002690,positive regulation of leukocyte chemotaxis,GO:BP,4,-0.2416,-0.2103,-0.0313,0.5823696629652255,0.13,0.13,↓ in AD,0.969330296716226,False,False,0.23480125654865588
GO:0036293,response to decreased oxygen levels,GO:BP,6,-0.1458,-0.0955,-0.0504,0.5853607490062336,0.125,0.125,↓ in AD,0.969330296716226,False,False,0.2325764022669518
GO:0009416,response to light stimulus,GO:BP,8,-0.0593,-0.091,0.0318,0.58868972068883,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.23011354748508692
GO:0006091,generation of precursor metabolites and energy,GO:BP,4,-0.0752,-0.0969,0.0217,0.5928637255377409,-0.11,0.11,↑ in AD,0.969330296716226,False,False,0.2270451212197734
REAC:R-HSA-173736,Alternative complement activation,REAC,3,-0.162,-0.2185,0.0564,0.596113983994536,-0.125,0.125,↑ in AD,0.969330296716226,False,False,0.22467069011411014
GO:0030522,intracellular receptor signaling pathway,GO:BP,5,-0.0194,-0.0371,0.0177,0.6019737969298238,-0.11,0.11,↑ in AD,0.969330296716226,False,False,0.2204224125568885
GO:1903829,positive regulation of protein localization,GO:BP,13,-0.2387,-0.2687,0.03,0.609542133046267,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.21499626950896514
GO:0007249,canonical NF-kappaB signal transduction,GO:BP,7,-0.0575,-0.0034,-0.0541,0.6096285236203182,0.11,0.11,↓ in AD,0.969330296716226,False,False,0.21493472119420462
GO:0043523,regulation of neuron apoptotic process,GO:BP,4,-0.0335,-0.0295,-0.004,0.6096285236203182,-0.11,0.11,↓ in AD,0.969330296716226,False,False,0.21493472119420462
GO:0043235,receptor complex,GO:CC,6,-0.2043,-0.1617,-0.0426,0.6106724388211255,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.21419168036111233
GO:0098839,postsynaptic density membrane,GO:CC,3,-0.017,-0.0372,0.0202,0.6110693468012701,-0.055,0.055,↑ in AD,0.969330296716226,False,False,0.2139095013381913
GO:0001917,photoreceptor inner segment,GO:CC,3,-0.0083,-0.0211,0.0127,0.6110693468012701,-0.055,0.055,↑ in AD,0.969330296716226,False,False,0.2139095013381913
GO:0035249,"synaptic transmission, glutamatergic",GO:BP,3,-0.017,-0.0361,0.0191,0.6110693468012701,-0.055,0.055,↑ in AD,0.969330296716226,False,False,0.2139095013381913
WP:WP2355,Corticotropin releasing hormone signaling,WP,3,-0.0399,-0.0829,0.043,0.6113281709589862,-0.08,0.08,↑ in AD,0.969330296716226,False,False,0.21372559077959483
GO:0017111,ribonucleoside triphosphate phosphatase activity,GO:MF,20,-0.2372,-0.2805,0.0433,0.6121114136093257,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.21316952244275852
GO:1905370,serine-type endopeptidase complex,GO:CC,4,0.3026,0.2351,0.0676,0.6127458727455586,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.21271960533066367
REAC:R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),REAC,14,0.1115,0.1363,-0.0248,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0007162,negative regulation of cell adhesion,GO:BP,7,0.0386,0.0124,0.0262,0.6129040031966836,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0006968,cellular defense response,GO:BP,3,-0.131,-0.1352,0.0042,0.6129040031966836,0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0090303,positive regulation of wound healing,GO:BP,8,-0.0304,-0.0113,-0.0191,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0031341,regulation of cell killing,GO:BP,4,0.2848,0.2449,0.0399,0.6129040031966836,0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0051716,cellular response to stimulus,GO:BP,109,0.1684,0.1788,-0.0104,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0051050,positive regulation of transport,GO:BP,30,0.2227,0.2154,0.0073,0.6129040031966836,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:2001235,positive regulation of apoptotic signaling pathway,GO:BP,3,0.1344,0.1095,0.0249,0.6129040031966836,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0008284,positive regulation of cell population proliferation,GO:BP,19,-0.1373,-0.1328,-0.0046,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0033043,regulation of organelle organization,GO:BP,22,0.0069,0.0422,-0.0353,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0035148,tube formation,GO:BP,4,0.1223,0.0429,0.0795,0.6129040031966836,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0032869,cellular response to insulin stimulus,GO:BP,5,0.2965,0.2648,0.0317,0.6129040031966836,-0.12,0.12,↑ in AD,0.969330296716226,False,False,0.2126075420341652
GO:0045595,regulation of cell differentiation,GO:BP,31,-0.0574,-0.0448,-0.0126,0.6129040031966836,0.12,0.12,↓ in AD,0.969330296716226,False,False,0.2126075420341652
WP:WP5530,MAPK signaling and ARTD family members,WP,3,-0.0746,-0.0178,-0.0568,0.6140071621751478,0.09,0.09,↓ in AD,0.969330296716226,False,False,0.21182656293863092
GO:2000351,regulation of endothelial cell apoptotic process,GO:BP,5,-0.1999,-0.1354,-0.0645,0.6160293170307529,0.11,0.11,↓ in AD,0.969330296716226,False,False,0.21039861913149716
GO:0010466,negative regulation of peptidase activity,GO:BP,4,-0.2174,-0.2221,0.0047,0.6169998062576325,-0.115,0.115,↑ in AD,0.969330296716226,False,False,0.20971497233832123
GO:1900024,regulation of substrate adhesion-dependent cell spreading,GO:BP,3,-0.1984,-0.1682,-0.0302,0.6280490270308143,0.115,0.115,↓ in AD,0.9716702584465537,False,False,0.20200645285855873
GO:0140513,nuclear protein-containing complex,GO:CC,8,-0.0048,0.0357,-0.0405,0.6280490270308143,0.115,0.115,↓ in AD,0.9716702584465537,False,False,0.20200645285855873
GO:0070851,growth factor receptor binding,GO:MF,5,-0.1926,-0.2255,0.0329,0.6329756091283048,-0.105,0.105,↑ in AD,0.9716702584465537,False,False,0.19861302461941197
KEGG:04668,TNF signaling pathway,KEGG,3,-0.0201,-0.0261,0.006,0.6368013872098213,-0.08,0.08,↑ in AD,0.9716702584465537,False,False,0.19599599920111221
GO:0020037,heme binding,GO:MF,5,0.1105,0.1342,-0.0237,0.642043847876871,0.11,0.11,↓ in AD,0.9716702584465537,False,False,0.19243531112009712
WP:WP3888,VEGFA VEGFR2 signaling,WP,10,0.4002,0.4043,-0.0041,0.6440517655342316,0.11,0.11,↓ in AD,0.9716702584465537,False,False,0.19107922490358412
GO:0060589,nucleoside-triphosphatase regulator activity,GO:MF,5,-0.177,-0.2266,0.0497,0.6440543189730802,-0.1,0.1,↑ in AD,0.9716702584465537,False,False,0.1910775030820429
GO:0042311,vasodilation,GO:BP,3,0.1628,0.1492,0.0136,0.644088631871164,-0.11,0.11,↑ in AD,0.9716702584465537,False,False,0.1910543660501014
GO:0040029,epigenetic regulation of gene expression,GO:BP,6,-0.0851,-0.0683,-0.0168,0.644099352621329,0.1,0.1,↓ in AD,0.9716702584465537,False,False,0.19104713734948525
GO:0032991,protein-containing complex,GO:CC,94,0.1587,0.1632,-0.0045,0.644125486780133,0.11,0.11,↓ in AD,0.9716702584465537,False,False,0.19102951632462659
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO:BP,5,-0.2044,-0.1586,-0.0458,0.644125486780133,0.11,0.11,↓ in AD,0.9716702584465537,False,False,0.19102951632462659
GO:0001817,regulation of cytokine production,GO:BP,20,-0.053,-0.0551,0.0021,0.644125486780133,-0.11,0.11,↑ in AD,0.9716702584465537,False,False,0.19102951632462659
REAC:R-HSA-5653656,Vesicle-mediated transport,REAC,24,0.2803,0.2774,0.0029,0.644125486780133,-0.11,0.11,↑ in AD,0.9716702584465537,False,False,0.19102951632462659
WP:WP5104,Acquired partial lipodystrophy Barraquer Simons syndrome,WP,3,0.0364,0.0232,0.0131,0.644125486780133,-0.11,0.11,↑ in AD,0.9716702584465537,False,False,0.19102951632462659
REAC:R-HSA-162599,Late Phase of HIV Life Cycle,REAC,4,-0.008,0.0246,-0.0325,0.6446471142070609,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.19067795713517569
WP:WP5353,Macrophage stimulating protein MSP signaling,WP,3,-0.1398,-0.1125,-0.0274,0.6548353302609728,0.095,0.095,↓ in AD,0.9716702584465537,False,False,0.18386789718395422
WP:WP2005,miR targeted genes in muscle cell,WP,3,-0.1727,-0.1376,-0.0351,0.6548353302609728,0.095,0.095,↓ in AD,0.9716702584465537,False,False,0.18386789718395422
GO:0034762,regulation of transmembrane transport,GO:BP,7,-0.2009,-0.175,-0.0259,0.6587322201362948,0.105,0.105,↓ in AD,0.9716702584465537,False,False,0.1812910936783017
GO:0006974,DNA damage response,GO:BP,9,-0.0096,0.0261,-0.0357,0.6599441400125702,0.105,0.105,↓ in AD,0.9716702584465537,False,False,0.18049282311113646
REAC:R-HSA-5663205,Infectious disease,REAC,16,-0.2167,-0.1959,-0.0208,0.6599441400125702,0.105,0.105,↓ in AD,0.9716702584465537,False,False,0.18049282311113646
GO:0007098,centrosome cycle,GO:BP,4,-0.0304,-0.0034,-0.027,0.6651274624967598,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.17709512017881707
WP:WP138,Androgen receptor signaling,WP,4,-0.0406,-0.0034,-0.0372,0.6651274624967598,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.17709512017881707
GO:0006914,autophagy,GO:BP,7,-0.0261,-0.0054,-0.0207,0.6748995983917854,0.085,0.085,↓ in AD,0.9716702584465537,False,False,0.17076083029139127
GO:0006953,acute-phase response,GO:BP,10,0.2008,0.2174,-0.0166,0.6759878582977128,0.1,0.1,↓ in AD,0.9716702584465537,False,False,0.17006110453419235
WP:WP706,Sudden infant death syndrome SIDS susceptibility pathways,WP,3,0.4054,0.4116,-0.0062,0.6759878582977128,0.1,0.1,↓ in AD,0.9716702584465537,False,False,0.17006110453419235
GO:0042310,vasoconstriction,GO:BP,5,0.0201,0.0407,-0.0206,0.6759878582977128,0.1,0.1,↓ in AD,0.9716702584465537,False,False,0.17006110453419235
GO:0048729,tissue morphogenesis,GO:BP,18,0.0213,-0.0253,0.0467,0.6759878582977128,-0.1,0.1,↑ in AD,0.9716702584465537,False,False,0.17006110453419235
KEGG:01100,Metabolic pathways,KEGG,24,-0.0045,-0.0129,0.0083,0.6759878582977128,0.1,0.1,↑ in AD,0.9716702584465537,False,False,0.17006110453419235
GO:0001501,skeletal system development,GO:BP,10,0.3294,0.2847,0.0446,0.6759878582977128,-0.1,0.1,↑ in AD,0.9716702584465537,False,False,0.17006110453419235
GO:0050830,defense response to Gram-positive bacterium,GO:BP,7,-0.0357,-0.0253,-0.0104,0.6759878582977128,0.1,0.1,↓ in AD,0.9716702584465537,False,False,0.17006110453419235
GO:0006403,RNA localization,GO:BP,3,-0.0143,-0.0073,-0.0071,0.6841269000528016,-0.045,0.045,↓ in AD,0.9716702584465537,False,False,0.164863332664456
GO:0030307,positive regulation of cell growth,GO:BP,3,-0.0218,-0.0009,-0.0209,0.6841269000528016,-0.045,0.045,↓ in AD,0.9716702584465537,False,False,0.164863332664456
GO:0061050,regulation of cell growth involved in cardiac muscle cell development,GO:BP,3,-0.0221,-0.0009,-0.0212,0.6841269000528016,-0.045,0.045,↓ in AD,0.9716702584465537,False,False,0.164863332664456
GO:0008090,retrograde axonal transport,GO:BP,3,-0.0217,-0.019,-0.0028,0.6841269000528016,-0.045,0.045,↓ in AD,0.9716702584465537,False,False,0.164863332664456
GO:0008211,glucocorticoid metabolic process,GO:BP,3,-0.2327,-0.2527,0.02,0.6909675639375559,-0.095,0.095,↑ in AD,0.9716702584465537,False,False,0.16054233921562372
GO:0140861,DNA repair-dependent chromatin remodeling,GO:BP,3,-0.0039,-0.0202,0.0163,0.6924015943423711,-0.075,0.075,↑ in AD,0.9716702584465537,False,False,0.15964194077743973
GO:0016071,mRNA metabolic process,GO:BP,5,0.0138,-0.008,0.0219,0.6941580465534598,-0.08,0.08,↑ in AD,0.9716702584465537,False,False,0.15854163771288085
GO:0071383,cellular response to steroid hormone stimulus,GO:BP,4,-0.0239,-0.037,0.0131,0.7025192530210851,-0.08,0.08,↑ in AD,0.9716702584465537,False,False,0.1533417691221848
GO:0072666,establishment of protein localization to vacuole,GO:BP,3,-0.025,0.0,-0.025,0.703824136115198,0.05,0.05,↓ in AD,0.9716702584465537,False,False,0.15253584406247642
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,GO:BP,3,-0.0191,0.0,-0.0191,0.703824136115198,0.05,0.05,↓ in AD,0.9716702584465537,False,False,0.15253584406247642
GO:0070936,protein K48-linked ubiquitination,GO:BP,3,-0.0185,0.0,-0.0185,0.703824136115198,0.05,0.05,↓ in AD,0.9716702584465537,False,False,0.15253584406247642
GO:0004857,enzyme inhibitor activity,GO:MF,30,0.2115,0.2263,-0.0148,0.7084414093482762,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0030900,forebrain development,GO:BP,4,-0.2265,-0.2307,0.0042,0.7084414093482762,-0.09,0.09,↑ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0060696,regulation of phospholipid catabolic process,GO:BP,3,0.0105,-0.0021,0.0126,0.7084414093482762,-0.09,0.09,↑ in AD,0.9716702584465537,False,False,0.1496960616464812
REAC:R-HSA-1474244,Extracellular matrix organization,REAC,10,0.1385,0.1502,-0.0116,0.7084414093482762,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0004252,serine-type endopeptidase activity,GO:MF,38,0.2267,0.224,0.0027,0.7084414093482762,-0.09,0.09,↑ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0002707,negative regulation of lymphocyte mediated immunity,GO:BP,3,0.1232,0.1021,0.0211,0.7084414093482762,-0.09,0.09,↑ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0051702,biological process involved in interaction with symbiont,GO:BP,7,-0.1721,-0.14,-0.0321,0.7084414093482762,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:2001236,regulation of extrinsic apoptotic signaling pathway,GO:BP,7,0.0744,0.0883,-0.0139,0.7084414093482762,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0045765,regulation of angiogenesis,GO:BP,12,0.214,0.18,0.034,0.7084414093482762,-0.09,0.09,↑ in AD,0.9716702584465537,False,False,0.1496960616464812
REAC:R-HSA-166663,Initial triggering of complement,REAC,15,0.1997,0.2176,-0.0179,0.7084414093482762,0.09,0.09,↓ in AD,0.9716702584465537,False,False,0.1496960616464812
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,GO:CC,3,-0.0543,-0.0814,0.0271,0.709398362384652,-0.06,0.06,↑ in AD,0.9716702584465537,False,False,0.14910981841289195
GO:0050906,detection of stimulus involved in sensory perception,GO:BP,4,-0.0341,-0.0437,0.0096,0.709398362384652,-0.06,0.06,↑ in AD,0.9716702584465537,False,False,0.14910981841289195
GO:0007411,axon guidance,GO:BP,5,-0.0611,-0.0361,-0.025,0.7097417539957436,0.055,0.055,↓ in AD,0.9716702584465537,False,False,0.14889964454349294
GO:0051087,protein-folding chaperone binding,GO:MF,5,0.4958,0.4986,-0.0027,0.7131886817387435,0.085,0.085,↓ in AD,0.9740700522560036,False,False,0.14679555766916233
GO:0009410,response to xenobiotic stimulus,GO:BP,10,-0.2675,-0.2132,-0.0543,0.7198972010407066,0.085,0.085,↓ in AD,0.9755700028574688,False,False,0.14272951496900385
GO:2000352,negative regulation of endothelial cell apoptotic process,GO:BP,4,-0.133,-0.0844,-0.0486,0.7243201907715289,0.07,0.07,↓ in AD,0.9755700028574688,False,False,0.14006940846428106
GO:0003823,antigen binding,GO:MF,7,-0.1206,-0.1094,-0.0112,0.7245793757412271,0.085,0.085,↓ in AD,0.9755700028574688,False,False,0.13991403178264705
GO:0034655,nucleobase-containing compound catabolic process,GO:BP,5,-0.0981,-0.0969,-0.0013,0.728058387936528,-0.075,0.075,↓ in AD,0.9755700028574688,False,False,0.13783379027237572
GO:0005874,microtubule,GO:CC,8,-0.1087,-0.1113,0.0026,0.7332621026047262,-0.07,0.07,↑ in AD,0.9755700028574688,False,False,0.1347407601904751
GO:0005730,nucleolus,GO:CC,10,-0.15,-0.171,0.021,0.739043189300836,-0.08,0.08,↑ in AD,0.9755700028574688,False,False,0.13133018091918153
GO:0007399,nervous system development,GO:BP,34,0.1209,0.133,-0.012,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0032496,response to lipopolysaccharide,GO:BP,11,0.1853,0.2035,-0.0181,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0032101,regulation of response to external stimulus,GO:BP,41,0.1596,0.1628,-0.0032,0.7414332021716763,-0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0071813,lipoprotein particle binding,GO:MF,5,0.0909,0.1076,-0.0167,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0002697,regulation of immune effector process,GO:BP,17,0.2396,0.2462,-0.0066,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0010638,positive regulation of organelle organization,GO:BP,11,0.0844,0.0817,0.0027,0.7414332021716763,-0.08,0.08,↑ in AD,0.9755700028574688,False,False,0.12992796969965634
KEGG:04270,Vascular smooth muscle contraction,KEGG,3,0.1674,0.1504,0.017,0.7414332021716763,-0.08,0.08,↑ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0098890,extrinsic component of postsynaptic membrane,GO:CC,4,0.0508,0.0718,-0.021,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0009628,response to abiotic stimulus,GO:BP,23,0.1571,0.1732,-0.0161,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:0015630,microtubule cytoskeleton,GO:CC,24,0.1192,0.1567,-0.0375,0.7414332021716763,0.08,0.08,↓ in AD,0.9755700028574688,False,False,0.12992796969965634
GO:1903047,mitotic cell cycle process,GO:BP,12,-0.2395,-0.2174,-0.0221,0.7571960627180117,0.075,0.075,↓ in AD,0.987963881378216,False,False,0.12079165295478987
GO:0005635,nuclear envelope,GO:CC,11,0.0721,0.0177,0.0544,0.7580875043489377,-0.075,0.075,↑ in AD,0.987963881378216,False,False,0.12028066183163921
GO:0031514,motile cilium,GO:CC,7,-0.1592,-0.1398,-0.0195,0.759883893240675,0.07,0.07,↓ in AD,0.987963881378216,False,False,0.11925276084685067
GO:0030276,clathrin binding,GO:MF,4,-0.0562,-0.0408,-0.0153,0.7658845478716918,0.045,0.045,↓ in AD,0.987963881378216,False,False,0.11583669250997441
GO:0022890,inorganic cation transmembrane transporter activity,GO:MF,5,-0.0558,-0.0372,-0.0186,0.7658845478716918,0.045,0.045,↓ in AD,0.987963881378216,False,False,0.11583669250997441
KEGG:04144,Endocytosis,KEGG,6,-0.059,-0.0408,-0.0182,0.7658845478716918,0.045,0.045,↓ in AD,0.987963881378216,False,False,0.11583669250997441
KEGG:05132,Salmonella infection,KEGG,8,-0.2176,-0.1892,-0.0284,0.773530465453452,0.07,0.07,↓ in AD,0.987963881378216,False,False,0.11152257696426612
GO:0030155,regulation of cell adhesion,GO:BP,18,-0.1063,-0.1004,-0.0058,0.7749073226114355,-0.07,0.07,↓ in AD,0.987963881378216,False,False,0.1107502351520407
GO:1901136,carbohydrate derivative catabolic process,GO:BP,6,0.013,-0.001,0.014,0.7749073226114355,-0.07,0.07,↑ in AD,0.987963881378216,False,False,0.1107502351520407
GO:0031099,regeneration,GO:BP,6,0.1227,0.1321,-0.0094,0.7749073226114355,0.07,0.07,↓ in AD,0.987963881378216,False,False,0.1107502351520407
GO:0043069,negative regulation of programmed cell death,GO:BP,18,0.148,0.1635,-0.0155,0.7749073226114355,0.07,0.07,↓ in AD,0.987963881378216,False,False,0.1107502351520407
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,GO:BP,5,0.0165,0.0438,-0.0273,0.7749073226114355,-0.07,0.07,↓ in AD,0.987963881378216,False,False,0.1107502351520407
GO:1903027,regulation of opsonization,GO:BP,6,-0.0366,-0.0653,0.0287,0.7749073226114355,-0.07,0.07,↑ in AD,0.987963881378216,False,False,0.1107502351520407
GO:1902106,negative regulation of leukocyte differentiation,GO:BP,3,0.0223,0.0282,-0.0059,0.7749073226114355,0.07,0.07,↓ in AD,0.987963881378216,False,False,0.1107502351520407
GO:0004602,glutathione peroxidase activity,GO:MF,3,0.0201,0.0538,-0.0337,0.7793870892204005,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.10824679270137105
GO:0010959,regulation of metal ion transport,GO:BP,7,-0.1945,-0.2188,0.0243,0.7879703613171989,-0.065,0.065,↑ in AD,0.9894721088341064,False,False,0.10349011773692973
GO:0005520,insulin-like growth factor binding,GO:MF,3,-0.1414,-0.1227,-0.0186,0.789115680501653,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.10285932667533729
GO:0030216,keratinocyte differentiation,GO:BP,6,-0.1853,-0.1637,-0.0217,0.792821458574547,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.10082460371148556
GO:0045786,negative regulation of cell cycle,GO:BP,4,-0.0223,-0.0034,-0.0189,0.7932090985019778,-0.055,0.055,↓ in AD,0.9894721088341064,False,False,0.10061231286494465
GO:0006887,exocytosis,GO:BP,5,-0.091,-0.1172,0.0261,0.8070986840482024,-0.05,0.05,↑ in AD,0.9894721088341064,False,False,0.09307336079545508
GO:0032677,regulation of interleukin-8 production,GO:BP,5,-0.2439,-0.2735,0.0296,0.8087216831425084,-0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09220091259248783
GO:0010970,transport along microtubule,GO:BP,4,0.1653,0.2023,-0.037,0.8087843013802463,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.092167287053677
REAC:R-HSA-109582,Hemostasis,REAC,42,0.2186,0.2182,0.0004,0.8088051604661488,-0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09215608645411921
GO:0097367,carbohydrate derivative binding,GO:MF,57,0.1131,0.0996,0.0135,0.8088051604661488,-0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09215608645411921
GO:0043168,anion binding,GO:MF,42,0.2155,0.2184,-0.0029,0.8088051604661488,0.06,0.06,↓ in AD,0.9894721088341064,False,False,0.09215608645411921
GO:0019842,vitamin binding,GO:MF,4,0.4757,0.472,0.0037,0.8088051604661488,0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09215608645411921
GO:1990777,lipoprotein particle,GO:CC,16,0.1359,0.1301,0.0058,0.8088051604661488,0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09215608645411921
REAC:R-HSA-2980736,Peptide hormone metabolism,REAC,4,0.1755,0.1702,0.0053,0.8088051604661488,-0.06,0.06,↑ in AD,0.9894721088341064,False,False,0.09215608645411921
